Disaster,State,County,City,Zip Code,Valid Registrations,Total Inspected,Inspected with No Damage,Total with Moderate Damage,Total with Major Damage,Total with Substantial Damage,Approved for FEMA Assistance,Total Approved IHP Amount,Repair/Replace Amount,Rental Amount,Other Needs Amount,"Approved between $1 and $10,000","Approved between $10,001 and $25,000","Approved between $25,001 and Max",Total Max Grants
4116,IL,Will (County),NAPERVILLE,60564,8,7,3,2,0,2,4,9493,0,6554,2939,4,0,0,0
4116,IL,Will (County),NAPERVILLE,60565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Will (County),NEW LENOX,60451,4,4,3,1,0,0,2,3858,0,2872,986,2,0,0,0
4116,IL,Will (County),PARK FOREST,60466,17,16,10,4,1,1,5,16076,0,8045,8031,5,0,0,0
4116,IL,Will (County),PARK FOREST,60484,5,5,4,1,0,0,1,1932,0,1932,0,1,0,0,0
4116,IL,Will (County),PLAINFIELD,60544,24,22,12,2,1,7,11,37871,0,18027,19844,11,0,0,0
4116,IL,Will (County),PLAINFIELD,60585,4,4,3,0,0,1,1,2872,0,2872,0,1,0,0,0
4116,IL,Will (County),PLAINFIELD,60586,15,14,11,2,0,1,5,8140,0,6326,1814,5,0,0,0
4116,IL,Will (County),ROCKDALE,60436,2,2,1,0,0,1,2,4050,0,2462,1588,2,0,0,0
4116,IL,Will (County),ROMEOVILLE,60446,10,9,6,3,0,0,3,7568,0,5948,1620,3,0,0,0
4116,IL,Will (County),SAUK VILLAGE,60411,2,2,2,0,0,0,1,301,0,0,301,1,0,0,0
4116,IL,Will (County),SHOREWOOD,60404,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Will (County),STEGER,60475,11,9,5,1,0,3,5,12222,0,6588,5634,5,0,0,0
4116,IL,Will (County),TINLEY PARK,60477,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Will (County),UNIVERSITY PARK,60484,78,75,41,25,0,9,35,113692,0,89112,24580,33,2,0,0
4116,IL,Will (County),UNIVERSITY PK,60484,1,1,1,0,0,0,1,301,0,0,301,1,0,0,0
4116,IL,Winnebago (County),MACHESNEY PARK,61115,3,2,2,0,0,0,1,1391,0,0,1391,1,0,0,0
4116,IL,Winnebago (County),ROCKFORD,61101,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Winnebago (County),ROCKFORD,61102,6,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Winnebago (County),ROCKFORD,61103,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Winnebago (County),ROCKFORD,61104,3,2,1,1,0,0,1,2923,0,2058,865,1,0,0,0
4116,IL,Winnebago (County),ROCKFORD,61107,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Winnebago (County),ROCKFORD,61108,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Winnebago (County),ROCKFORD,61109,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Woodford (County),BENSON,61516,1,1,0,0,0,1,1,14400,0,9900,4500,0,1,0,0
4116,IL,Woodford (County),EAST PEORIA,61611,2,2,1,1,0,0,1,1416,0,1416,0,1,0,0,0
4116,IL,Woodford (County),EL PASO,61738,1,1,1,0,0,0,1,1197,0,0,1197,1,0,0,0
4116,IL,Woodford (County),EUREKA,61530,3,2,2,0,0,0,1,69,0,0,69,1,0,0,0
4116,IL,Woodford (County),GERMANTOWN HILLS,61548,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Woodford (County),METAMORA,61548,2,1,1,0,0,0,1,730,0,0,730,1,0,0,0
4116,IL,Woodford (County),MINONK,61760,5,4,2,0,0,2,2,7476,0,1416,6060,2,0,0,0
4116,IL,Woodford (County),ROANOKE,61561,21,19,12,3,1,3,13,60062,0,5454,54608,13,0,0,0
4116,IL,Woodford (County),SECOR,61771,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4116,IL,Woodford (County),SPRING BAY,61611,3,3,1,0,0,2,2,3093,0,2520,573,2,0,0,0
4116,IL,Woodford (County),WASHBURN,61570,3,3,1,0,0,2,2,3900,0,1416,2484,2,0,0,0
4421,IA,Fremont (County),BARTLETT,51654,1,1,0,1,0,0,1,502,0,502,0,1,0,0,0
4421,IA,Fremont (County),HAMBURG,51640,125,108,17,68,23,0,93,372947,0,151199,221748,89,3,1,0
4421,IA,Fremont (County),IOWA CITY,52240,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Fremont (County),PERCIVAL,51648,17,14,7,7,0,0,12,29196,0,24057,5139,12,0,0,0
4421,IA,Fremont (County),RIVERTON,51650,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Fremont (County),SIDNEY,51652,3,3,3,0,0,0,1,8000,0,0,8000,1,0,0,0
4421,IA,Fremont (County),THURMAN,51654,5,4,2,2,0,0,2,3184,0,3184,0,2,0,0,0
4421,IA,Harrison (County),DUNLAP,51529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Harrison (County),LOGAN,51546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Harrison (County),MISSOURI VALLEY,51555,34,28,12,15,1,0,14,53991,0,18734,35257,14,0,0,0
4421,IA,Harrison (County),MONDAMIN,51557,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Harrison (County),WOODBINE,51579,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Louisa (County),FRUITLAND,52749,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Louisa (County),MORNING SUN,52640,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Louisa (County),MUSCATINE,52761,7,6,5,1,0,0,4,4134,0,4134,0,4,0,0,0
4421,IA,Louisa (County),WAPELLO,52653,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Mills (County),COUNCIL BLUFFS,51501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Mills (County),COUNCIL BLUFFS,51503,2,2,1,1,0,0,1,6168,0,6168,0,1,0,0,0
4421,IA,Mills (County),GLENWOOD,51534,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Mills (County),PACIFIC JUNCTION,51561,94,82,11,8,63,0,76,526878,0,217103,309775,56,20,0,0
4421,IA,Monona (County),BLENCOE,51523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Monona (County),MOORHEAD,51558,1,1,1,0,0,0,1,250,0,0,250,1,0,0,0
4421,IA,Monona (County),RODNEY,51051,1,1,0,1,0,0,1,1328,0,1328,0,1,0,0,0
4421,IA,Monona (County),WHITING,51063,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Muscatine (County),MUSCATINE,52761,3,2,2,0,0,0,1,252,0,0,252,1,0,0,0
4421,IA,Pottawattamie (County),COUNCIL BLUFFS,51501,44,36,14,21,1,0,27,78873,0,54200,24673,27,0,0,0
4421,IA,Pottawattamie (County),COUNCIL BLUFFS,51503,5,5,2,3,0,0,3,5031,0,2976,2055,3,0,0,0
4421,IA,Pottawattamie (County),CRESCENT,51526,6,6,1,4,1,0,5,13300,0,12350,950,5,0,0,0
4421,IA,Pottawattamie (County),DES MOINES,50310,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Pottawattamie (County),OAKLAND,51560,2,2,0,2,0,0,2,3988,0,3988,0,2,0,0,0
4421,IA,Pottawattamie (County),PACIFIC JUNCTION,51561,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4421,IA,Pottawattamie (County),UNDERWOOD,51576,1,1,1,0,0,0,1,1488,0,1488,0,1,0,0,0
4421,IA,Scott (County),BETTENDORF,52722,2,2,1,1,0,0,1,1296,0,1296,0,1,0,0,0
4421,IA,Scott (County),BLUE GRASS,52726,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Scott (County),BUFFALO,52728,4,4,0,4,0,0,4,11402,0,7304,4098,4,0,0,0
4421,IA,Scott (County),DAVENPORT,52801,23,8,3,5,0,0,7,21447,0,10260,11187,7,0,0,0
4421,IA,Scott (County),DAVENPORT,52802,41,34,19,13,2,0,20,31898,0,27938,3960,20,0,0,0
4421,IA,Scott (County),DAVENPORT,52803,9,6,4,2,0,0,2,2034,0,1296,738,2,0,0,0
4421,IA,Scott (County),DAVENPORT,52804,4,3,2,1,0,0,2,1912,0,1660,252,2,0,0,0
4421,IA,Scott (County),DAVENPORT,52806,6,4,4,0,0,0,1,738,0,0,738,1,0,0,0
4421,IA,Scott (County),DAVENPORT,52807,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Scott (County),LE CLAIRE,52753,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Scott (County),PLEASANT VALLEY,52767,7,7,3,4,0,0,5,8750,0,8750,0,5,0,0,0
4421,IA,Scott (County),PRINCETON,52768,1,1,0,1,0,0,1,1296,0,1296,0,1,0,0,0
4421,IA,Shelby (County),IRWIN,51446,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Woodbury (County),HORNICK,51026,11,11,1,10,0,0,9,14974,0,12524,2450,9,0,0,0
4421,IA,Woodbury (County),LAWTON,51030,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Woodbury (County),SALIX,51052,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Woodbury (County),SERGEANT BLUFF,51054,2,2,1,1,0,0,1,1240,0,1240,0,1,0,0,0
4421,IA,Woodbury (County),SIOUX CITY,51103,5,5,4,1,0,0,1,2216,0,2216,0,1,0,0,0
4421,IA,Woodbury (County),SIOUX CITY,51104,6,5,5,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Woodbury (County),SIOUX CITY,51105,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Woodbury (County),SIOUX CITY,51106,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Woodbury (County),SIOUX CITY,51108,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4421,IA,Woodbury (County),SIOUX CITY,51109,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Baker (County),ARLINGTON,39813,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Baker (County),COLQUITT,39837,11,10,6,3,1,0,4,7159,0,4169,2991,4,0,0,0
4400,GA,Baker (County),DAMASCUS,39841,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Baker (County),LEARY,39862,12,7,7,0,0,0,2,630,0,0,630,2,0,0,0
4400,GA,Baker (County),NEWTON,39870,113,83,70,11,2,0,17,45661,0,15481,30180,17,0,0,0
4400,GA,Calhoun (County),ARLINGTON,39813,41,33,29,4,0,0,6,5102,0,2640,2462,6,0,0,0
4400,GA,Calhoun (County),EDISON,39846,54,36,27,9,0,0,13,17883,0,6072,11811,13,0,0,0
4400,GA,Calhoun (County),LEARY,39862,20,16,11,5,0,0,4,3288,0,2318,970,4,0,0,0
4400,GA,Calhoun (County),MORGAN,39866,8,7,5,2,0,0,1,998,0,998,0,1,0,0,0
4400,GA,Clay (County),BLUFFTON,39824,5,5,5,0,0,0,1,272,0,0,272,1,0,0,0
4400,GA,Clay (County),COLEMAN,39836,1,1,0,1,0,0,1,544,0,0,544,1,0,0,0
4400,GA,Clay (County),FORT GAINES,39851,40,25,21,4,0,0,12,12552,0,4314,8238,12,0,0,0
4400,GA,Clay (County),MORRIS,39867,2,2,1,1,0,0,1,3249,0,1908,1341,1,0,0,0
4400,GA,Crisp (County),AMERICUS,31719,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Crisp (County),ARABI,31712,23,12,12,0,0,0,1,400,0,0,400,1,0,0,0
4400,GA,Crisp (County),CORDELE,31015,702,443,383,53,7,0,85,134776,0,86968,47808,84,1,0,0
4400,GA,Crisp (County),LUMPKIN,31815,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Crisp (County),VIENNA,31092,3,2,1,1,0,0,1,1262,0,1052,210,1,0,0,0
4400,GA,Decatur (County),ALBANY,31707,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Decatur (County),ATTAPULGUS,39815,59,43,30,6,7,0,11,17447,0,10086,7361,11,0,0,0
4400,GA,Decatur (County),BAINBRIDGE,39815,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Decatur (County),BAINBRIDGE,39817,694,470,377,73,20,0,144,217481,0,116640,100841,143,1,0,0
4400,GA,Decatur (County),BAINBRIDGE,39818,1,1,0,1,0,0,1,953,0,0,953,1,0,0,0
4400,GA,Decatur (County),BAINBRIDGE,39819,565,317,245,62,10,0,114,157578,0,73226,84352,114,0,0,0
4400,GA,Decatur (County),BAINDRIDGE,29817,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Decatur (County),BRINSON,39825,68,55,29,24,2,0,28,48746,0,30392,18354,28,0,0,0
4400,GA,Decatur (County),CLIMAX,39834,64,35,30,5,0,0,9,11256,0,6692,4564,9,0,0,0
4400,GA,Decatur (County),COLQUITT,39837,9,8,6,1,1,0,5,9945,0,4142,5803,5,0,0,0
4400,GA,Decatur (County),ELLENWOOD,30294,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Decatur (County),WHIGHAM,39897,1,1,1,0,0,0,1,230,0,0,230,1,0,0,0
4400,GA,Dougherty (County),ALBANY,30281,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Dougherty (County),ALBANY,31701,"1,180",677,607,63,7,0,134,211282,0,102483,108799,133,1,0,0
4400,GA,Dougherty (County),ALBANY,31702,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Dougherty (County),ALBANY,31704,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Dougherty (County),ALBANY,31705,"1,760",1071,983,71,17,0,214,337766,1850,135790,200126,211,3,0,0
4400,GA,Dougherty (County),ALBANY,31707,"1,418",683,648,31,4,0,99,123724,0,61671,62053,99,0,0,0
4400,GA,Dougherty (County),ALBANY,31721,628,314,273,38,3,0,52,103420,0,58169,45251,51,1,0,0
4400,GA,Dougherty (County),ALBANY,31791,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Dougherty (County),BACONTON,31716,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Dougherty (County),DAWSON,39842,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Dougherty (County),LEARY,39862,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Dougherty (County),LEESBURG,31763,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Dougherty (County),SAVANNAH,31405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Dougherty (County),SYLVESTER,31791,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Early (County),ARLINGTON,39813,14,10,10,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Early (County),BLAKELY,39823,505,347,294,42,11,0,93,157696,0,87177,70519,92,1,0,0
4400,GA,Early (County),BLAKELY,39861,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Early (County),CEDAR SPRINGS,39832,3,3,2,0,1,0,1,2519,0,1152,1367,1,0,0,0
4400,GA,Early (County),CERDAR SPRING,39832,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Early (County),COLQUITT,39837,3,3,3,0,0,0,1,2967,0,0,2967,1,0,0,0
4400,GA,Early (County),DAMASCUS,31741,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Early (County),DAMASCUS,39841,22,16,11,5,0,0,4,2944,0,2304,640,4,0,0,0
4400,GA,Early (County),DONALSONVILLE,39845,3,3,3,0,0,0,2,1424,0,934,490,2,0,0,0
4400,GA,Early (County),JAKIN,39861,44,39,29,10,0,0,16,24967,0,8848,16119,16,0,0,0
4400,GA,Grady (County),CAIRO,39827,84,39,33,5,1,0,6,13762,0,6626,7136,6,0,0,0
4400,GA,Grady (County),CAIRO,39828,351,161,138,20,3,0,38,58133,0,23430,34703,38,0,0,0
4400,GA,Grady (County),OCHLOCKNEE,31773,18,7,4,1,2,0,5,4808,0,3838,970,5,0,0,0
4400,GA,Grady (County),PELHAM,31779,17,11,11,0,0,0,1,400,0,0,400,1,0,0,0
4400,GA,Grady (County),THOMASVILLE,31792,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Grady (County),WHIGHAM,39897,59,32,24,7,1,0,10,13283,0,6796,6487,10,0,0,0
4400,GA,Laurens (County),CADWELL,31009,3,2,1,1,0,0,2,2166,0,1078,1088,2,0,0,0
4400,GA,Laurens (County),DEXTER,31019,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Laurens (County),DUBLIN,31021,69,34,32,2,0,0,11,9518,0,1320,8198,11,0,0,0
4400,GA,Laurens (County),DUBLIN,31027,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Laurens (County),DUDLEY,31022,1,1,1,0,0,0,1,477,0,0,477,1,0,0,0
4400,GA,Laurens (County),EAST DUBLIN,31027,14,11,11,0,0,0,3,5330,0,1746,3584,3,0,0,0
4400,GA,Laurens (County),MONTROSE,31065,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Laurens (County),RENTZ,31075,3,2,0,2,0,0,2,3366,0,3066,300,2,0,0,0
4400,GA,Lee (County),ALBANY,31701,10,5,5,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Lee (County),ALBANY,31705,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Lee (County),ALBANY,31707,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Lee (County),ALBANY,31721,5,1,0,0,1,0,1,5856,0,0,5856,1,0,0,0
4400,GA,Lee (County),AMERICUS,31719,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Lee (County),LEESBURG,31763,498,280,238,35,7,0,59,87967,0,56408,31559,59,0,0,0
4400,GA,Lee (County),SMITHVILLE,31787,15,7,7,0,0,0,3,1810,0,0,1810,3,0,0,0
4400,GA,Miller (County),BLAKELY,39823,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Miller (County),COLQUITT,39837,387,311,251,49,11,0,117,165860,0,93232,72628,116,1,0,0
4400,GA,Miller (County),DAMASCUS,39841,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Miller (County),DONALSONVILLE,39845,12,7,6,1,0,0,1,2070,0,2070,0,1,0,0,0
4400,GA,Miller (County),IRON CITY,39859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Mitchell (County),ALBANY,31705,12,10,9,0,1,0,2,2184,0,1702,482,2,0,0,0
4400,GA,Mitchell (County),BACONTON,31716,110,61,50,10,1,0,22,26097,0,11816,14281,22,0,0,0
4400,GA,Mitchell (County),BAINBRIDGE,39819,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Mitchell (County),CAMILLA,31730,379,249,222,24,3,0,57,71008,0,36214,34794,57,0,0,0
4400,GA,Mitchell (County),CAMILLAS,31730,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Mitchell (County),DOERUN,31744,3,2,1,1,0,0,1,2734,0,1320,1414,1,0,0,0
4400,GA,Mitchell (County),MEIGS,31764,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Mitchell (County),MEIGS,31765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Mitchell (County),NEWTON,39870,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Mitchell (County),PELHAM,31779,214,114,98,16,0,0,25,39669,0,29951,9718,24,1,0,0
4400,GA,Mitchell (County),SALE CITY,31784,11,5,4,1,0,0,4,8584,0,1100,7484,4,0,0,0
4400,GA,Randolph (County),COLEMAN,39836,2,2,1,1,0,0,1,1800,0,1800,0,1,0,0,0
4400,GA,Randolph (County),CUTHBERT,39840,155,118,70,47,1,0,62,110858,0,77259,33599,62,0,0,0
4400,GA,Randolph (County),CUTHBERT GA,39840,1,1,0,1,0,0,1,1800,0,1800,0,1,0,0,0
4400,GA,Randolph (County),MORRIS,39867,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Randolph (County),SHELLMAN,39886,28,22,17,5,0,0,6,9233,0,7208,2025,6,0,0,0
4400,GA,Seminole (County),BRINSON,39825,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Seminole (County),DONALDSONVILLE,39845,1,1,0,1,0,0,1,998,0,998,0,1,0,0,0
4400,GA,Seminole (County),DONALSONVIILE,39845,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Seminole (County),DONALSONVILLE,39845,513,411,298,90,23,0,168,311352,0,150325,161027,165,3,0,0
4400,GA,Seminole (County),IRON CITY,39859,61,46,34,11,1,0,20,40078,699,15745,23633,19,1,0,0
4400,GA,Seminole (County),JAKIN,39861,2,2,1,1,0,0,1,998,0,998,0,1,0,0,0
4400,GA,Sumter (County),AMERICUS,31709,83,44,44,0,0,0,6,3473,0,0,3473,6,0,0,0
4400,GA,Sumter (County),AMERICUS,31719,69,41,38,3,0,0,7,7449,0,2874,4575,7,0,0,0
4400,GA,Sumter (County),ANDERSONVILLE,31711,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Sumter (County),COBB,31735,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Sumter (County),DE SOTO,31743,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Sumter (County),LESLIE,31764,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Sumter (County),OGLETHORPE,31068,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Sumter (County),PLAINS,31780,8,5,4,1,0,0,1,1702,0,1430,272,1,0,0,0
4400,GA,Sumter (County),SMITHVILLE,31787,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Terrell (County),BRONWOOD,39826,28,20,14,6,0,0,6,8535,0,4064,4471,6,0,0,0
4400,GA,Terrell (County),BRONWOOD,39842,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Terrell (County),DAWSON,39842,368,261,226,33,2,0,55,78537,0,43430,35107,55,0,0,0
4400,GA,Terrell (County),PARROTT,39877,2,1,0,1,0,0,1,1796,0,1796,0,1,0,0,0
4400,GA,Terrell (County),SASSER,39885,6,4,3,1,0,0,2,2168,0,1364,804,2,0,0,0
4400,GA,Thomas (County),BARWICK,31720,9,9,6,3,0,0,2,4574,0,3208,1366,2,0,0,0
4400,GA,Thomas (County),BOSTON,31626,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Thomas (County),COOLIDGE,31738,7,5,5,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Thomas (County),MEIGS,31765,39,28,24,4,0,0,5,7567,0,4430,3137,5,0,0,0
4400,GA,Thomas (County),METCALF,31792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Thomas (County),OCHLOCKNEE,31773,24,10,9,1,0,0,1,3571,0,1986,1585,1,0,0,0
4400,GA,Thomas (County),PELHAM,31779,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Thomas (County),THOMASVILLE,31757,69,33,32,1,0,0,6,11542,0,3510,8032,6,0,0,0
4400,GA,Thomas (County),THOMASVILLE,31792,302,129,115,13,1,0,27,42829,0,20064,22765,27,0,0,0
4400,GA,Thomas (County),THOMASVILLE,31799,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Tift (County),CHULA,31733,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Tift (County),LENOX,31637,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Tift (County),OMEGA,31775,10,5,4,1,0,0,1,1320,0,1320,0,1,0,0,0
4400,GA,Tift (County),TIFTON,31793,23,10,10,0,0,0,1,477,0,0,477,1,0,0,0
4400,GA,Tift (County),TIFTON,31794,287,154,143,11,0,0,24,38616,0,15856,22760,24,0,0,0
4400,GA,Tift (County),TY TY,31795,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Turner (County),ARABI,31712,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Turner (County),ASHBURN,31714,158,107,92,15,0,0,20,35914,0,18958,16956,20,0,0,0
4400,GA,Turner (County),REBECCA,31783,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Turner (County),SYCAMORE,31790,19,14,10,2,2,0,3,11223,0,4690,6533,3,0,0,0
4400,GA,Turner (County),TIFTON,31794,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Worth (County),ALBANY,31705,18,7,5,1,1,0,2,2728,0,2728,0,2,0,0,0
4400,GA,Worth (County),ASHBURN,31714,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Worth (County),DOERUN,31744,9,4,4,0,0,0,3,1999,0,0,1999,3,0,0,0
4400,GA,Worth (County),OAKFIELD,31772,7,6,5,1,0,0,1,2236,0,2236,0,1,0,0,0
4400,GA,Worth (County),OMEGA,31775,1,1,0,1,0,0,1,2790,0,1796,994,1,0,0,0
4400,GA,Worth (County),POULAN,31781,14,8,5,2,1,0,3,6684,0,4956,1728,3,0,0,0
4400,GA,Worth (County),SUMNER,31789,17,11,8,1,2,0,4,21685,0,5428,16257,3,1,0,0
4400,GA,Worth (County),SYLVESTER,31791,237,125,108,16,1,0,29,42434,0,16744,25690,29,0,0,0
4400,GA,Worth (County),TY TY,31795,5,4,4,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Worth (County),TYTY,31795,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,GA,Worth (County),WARWICK,31796,22,16,13,2,1,0,4,4364,0,3402,962,4,0,0,0
4420,NE,Antelope (County),ELGIN,68636,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4420,NE,Antelope (County),NEBRASKA CITY,68410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,NE,Boone (County),ALBION,68620,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4420,NE,Boone (County),PETERSBURG,68652,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,NE,Boone (County),SAINT EDWARD,68660,7,6,1,5,0,0,7,26427,0,7072,19355,6,1,0,0
4420,NE,Boyd (County),BRISTOW,68719,2,1,0,1,0,0,1,2108,0,1058,1050,1,0,0,0
4420,NE,Boyd (County),BUTTE,68722,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0
4420,NE,Boyd (County),LYNCH,68746,14,11,0,11,0,0,11,23644,0,11980,11664,11,0,0,0
4420,NE,Boyd (County),SPENCER,68777,14,1,0,1,0,0,1,1400,0,1400,0,1,0,0,0
4420,NE,Buffalo (County),ELM CREEK,68836,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4420,NE,Buffalo (County),GIBBON,68840,8,4,1,3,0,0,3,7085,0,5214,1871,3,0,0,0
4420,NE,Buffalo (County),KEARNEY,68845,25,16,11,5,0,0,9,13397,0,10504,2893,9,0,0,0
4420,NE,Buffalo (County),KEARNEY,68847,38,26,17,7,2,0,9,19298,0,9312,9986,9,0,0,0
4420,NE,Buffalo (County),ODESSA,68861,1,1,0,1,0,0,1,1242,0,1242,0,1,0,0,0
